30.45267,29.96512,10.11543,11.61154,3.54874,4.77017,11.50941,2.45670,7.15789,34.89878,127.16935,19.01253,50.20665,111.75818,18.80247,3.00000
32.75716,30.51108,7.87857,10.24638,2.16182,4.97646,11.34486,2.56448,7.32362,31.67152,130.72482,17.41748,68.08984,91.16499,17.70693,3.00000
37.53801,36.83413,5.57322,6.08125,1.43605,6.04648,6.37898,2.28557,4.88582,23.60432,55.73269,34.95717,71.39643,81.66541,15.15811,9.00000
33.80334,49.33773,8.28779,3.18406,1.60135,7.48233,3.75065,6.89075,3.28043,14.97788,9.45147,10.44911,72.47199,83.05029,10.35261,1.00000
34.09613,49.81360,13.07337,2.97628,2.61454,7.25142,4.86704,7.46512,3.03473,11.88687,7.27937,8.55760,64.93408,91.03392,13.25730,1.00000
34.36616,47.17171,19.52455,3.02870,3.13048,6.79864,5.08500,6.72990,2.95403,9.69065,5.76779,7.45220,57.18298,99.28926,16.11798,1.00000
32.96182,46.88338,25.58677,2.59967,3.15880,6.19860,4.52668,6.97646,2.28971,8.42056,5.53036,6.14500,53.87421,99.35546,15.72039,1.00000
32.59616,48.33731,27.81794,2.76890,3.05687,5.72692,4.18477,6.99805,2.24448,8.28915,5.10066,6.09279,52.30337,102.15302,15.04408,3.00000
32.94932,49.22768,27.98113,2.82208,3.18054,5.89095,3.98111,7.32305,2.35351,8.18543,5.07327,6.11557,51.74047,103.59330,14.29242,1.00000
32.59041,50.21296,26.64141,2.83556,3.18975,5.57012,3.78009,7.69421,2.25047,7.56743,5.32175,5.98610,52.08504,104.52775,13.52781,1.00000
32.28541,52.45895,24.26162,2.47578,2.90502,5.86858,3.45346,7.73941,2.40785,7.42767,5.01225,5.92992,51.72037,106.44630,12.04053,9.00000
31.46176,52.23694,24.80875,2.90116,3.18779,5.54738,3.05527,7.97014,2.38874,7.49855,5.45131,6.11834,50.26995,106.49403,11.85159,9.00000
32.26536,53.18840,24.18955,3.16386,2.84340,5.21855,3.15038,7.54983,2.37232,7.92911,5.38764,5.96790,53.49111,104.16348,11.90185,1.00000
32.01771,52.45132,23.64254,2.61353,2.68757,5.14293,2.91099,7.38169,2.28858,7.11610,5.76905,5.87591,52.27584,103.68715,11.73608,1.00000
31.57338,53.28175,24.74252,2.58591,2.88169,5.12033,2.84350,7.61838,2.32203,7.29763,5.63988,5.87839,51.93138,104.98401,11.63828,9.00000
31.90791,53.14505,25.82073,2.42567,2.61861,5.38474,3.03328,7.66263,2.17277,7.19714,5.84058,5.70391,52.44042,105.84731,12.04651,9.00000
32.08275,53.14685,24.90992,2.66060,2.41760,5.00128,3.06813,7.32278,1.97672,7.18014,6.22733,5.48956,54.36461,102.83150,11.88640,1.00000
32.87013,52.72921,24.40259,2.41012,2.33964,4.87272,2.91359,7.06702,1.97570,7.22434,5.72575,5.50983,53.68755,104.32545,12.02050,9.00000
32.64598,53.33629,23.23858,2.67966,2.44590,5.06156,2.89696,7.04797,2.20665,7.20826,5.51680,5.43649,53.90329,103.88658,11.99905,1.00000
32.79456,53.35641,23.55105,2.49795,2.41393,4.97244,2.87619,7.19838,2.16229,7.05778,5.64432,5.43291,53.59038,103.66311,11.76582,1.00000
32.62800,52.46218,22.04470,2.42120,2.67834,4.90264,2.64146,7.30835,2.07328,7.04430,5.81649,5.57647,50.02747,107.57975,12.43023,9.00000
33.97285,51.01229,19.22301,1.99070,2.51156,4.60412,2.93538,6.77966,1.78342,6.71419,6.33058,5.27102,49.70487,108.60173,13.42725,9.00000
35.08510,51.57981,14.13956,1.73729,2.50989,4.85371,2.22447,6.40105,2.13668,7.02925,6.04953,5.73909,45.18843,115.29116,14.68123,9.00000
34.70083,51.75646,13.52658,1.86380,2.58877,4.31724,2.11844,5.87432,1.94977,7.06823,5.61869,5.46879,43.36796,118.60987,14.55055,9.00000
34.16912,52.62654,14.73535,2.59902,3.20770,4.62965,0.83513,5.76133,2.74149,7.15661,6.02699,5.18727,37.31283,119.04595,16.06280,9.00000
28.69356,57.98579,22.20677,7.43986,4.77879,3.26940,3.31295,5.27421,2.23369,3.81204,4.20475,3.39541,14.22611,3.38329,4.29975,4.00000
30.55249,58.96748,27.08084,6.75705,5.25080,3.48301,2.71703,5.14110,1.84474,2.40741,4.24413,2.16546,8.01042,2.80962,2.59083,4.00000
27.65197,64.71816,29.63561,6.05050,5.09382,2.82536,3.94439,5.78049,2.17076,3.80028,5.15517,2.46366,4.86255,2.50571,2.59248,4.00000
28.11754,66.78220,30.36546,6.02147,5.17344,2.88236,4.47994,6.49170,2.55835,2.82344,6.06527,2.68192,4.23164,1.80134,2.50221,4.00000
28.87095,66.03720,28.38265,5.40801,5.25335,3.01295,4.46587,6.37609,2.43379,3.01039,6.16375,2.54711,4.05778,2.00560,2.69079,4.00000
29.82982,67.15015,28.39955,5.26042,4.93109,3.05267,5.27679,6.62267,2.79039,3.14560,6.46574,2.69386,4.24093,2.23547,2.95373,4.00000
29.40937,67.19557,28.10031,5.21011,4.88782,3.04602,4.87347,6.36043,2.68072,2.84577,6.02056,2.64106,3.73443,2.44393,3.00477,4.00000
30.57009,65.94042,29.31037,5.40468,5.07177,2.81825,5.23992,6.64196,2.71987,3.11388,6.57615,2.78816,3.85555,2.04005,3.05778,4.00000
29.42661,66.31702,28.62626,5.54589,4.99189,2.81740,5.33300,6.80452,2.63077,2.94902,6.75883,2.59413,3.60740,2.63090,2.95433,4.00000
29.80099,66.46776,28.13339,5.52161,5.22576,2.47892,5.33803,6.50865,2.38218,2.97693,6.79937,2.60384,3.64518,2.33788,3.15142,4.00000
29.52514,66.55652,27.98798,5.46759,5.08567,3.06076,5.57434,6.69825,2.97355,2.75139,6.54006,2.74393,3.61330,3.73569,3.34025,4.00000
29.34897,66.42935,28.36435,5.54087,5.17926,2.86471,5.49877,6.92835,2.82961,2.85031,6.85961,2.74473,3.67433,3.50471,3.26985,4.00000
29.10407,66.01127,28.74668,5.51613,5.13624,2.79499,5.19811,6.61144,2.80926,2.70873,6.76724,2.80316,3.48231,3.75519,3.39270,4.00000
28.96631,65.98142,28.34983,5.60722,4.97347,2.84015,4.96568,6.40838,2.84571,2.56771,6.37449,2.67810,3.08689,3.13145,3.12655,4.00000
28.76136,65.71212,29.91237,5.79732,4.92749,2.45661,4.93762,6.06312,2.46693,2.51496,6.24898,2.53343,2.86308,2.56714,2.86549,4.00000
28.19627,66.40588,29.03557,5.60155,4.88712,2.52113,4.78645,6.34314,2.41640,2.23862,6.36269,2.30685,2.48714,2.40318,2.61857,4.00000
28.54859,64.90521,31.58621,5.49907,4.90536,2.55835,4.78068,6.26594,2.21958,2.23561,6.30441,2.21213,2.78390,2.38905,2.59031,4.00000
28.11438,64.98371,37.16466,5.55774,4.74979,2.42886,4.33728,6.02611,2.15185,2.22854,6.11572,2.18976,2.67239,2.38851,2.38445,4.00000
29.97947,57.21181,46.71938,5.44185,4.72717,2.49565,3.97408,5.31474,2.68364,1.91442,6.05499,2.14791,3.77752,2.70050,2.44093,4.00000
28.91565,57.42900,46.49220,5.66926,5.02801,2.63050,3.91601,5.54602,2.58885,1.76163,6.36974,2.03026,4.11660,2.55102,2.28680,4.00000
27.17227,48.02240,53.85353,6.83945,4.95088,2.73494,4.70953,4.92745,2.73835,2.89772,5.71444,2.22829,4.63731,1.36151,2.79230,4.00000
21.66140,44.17323,39.87651,7.50521,5.47039,3.49362,4.27711,5.06457,2.39466,3.57954,4.62433,2.63373,5.91440,1.87568,3.44746,4.00000
25.83071,27.53856,12.73390,8.31306,5.05941,3.22182,5.12709,4.25342,1.81701,5.68574,3.82936,3.59035,8.32297,2.86019,4.81233,5.00000
26.20971,20.49865,8.46923,8.09097,4.04385,3.27919,5.58381,3.04550,1.70545,5.62571,2.31413,3.71240,7.60940,3.99324,5.13612,5.00000
28.91060,11.61033,9.65310,7.05672,4.82337,3.25927,5.55093,2.91854,2.28816,6.61799,1.83798,3.51386,9.83288,4.90813,4.95438,5.00000
29.03070,10.09124,13.32220,7.28771,4.14680,2.70924,5.67822,2.98723,1.57365,6.25711,2.69181,3.51992,9.49380,4.79581,4.66431,5.00000
29.50952,9.70028,14.27022,7.56870,4.28880,2.47482,6.01419,2.80903,1.62302,6.48326,3.64183,3.93766,9.31387,5.31784,5.14553,5.00000
30.37091,10.02391,15.05121,7.57519,3.81767,2.35411,6.18590,2.66878,1.71598,6.59768,4.07320,4.10802,10.18091,5.12373,5.26232,5.00000
30.53303,11.77356,14.90250,7.37468,3.60576,2.23106,6.07828,2.65903,1.73484,6.50838,4.24545,4.41946,10.02099,5.32214,5.60555,5.00000
29.75769,10.92007,12.60611,7.60408,4.24189,2.79621,6.28381,2.37331,1.92418,6.62317,3.40582,3.88778,10.13151,5.36346,4.90406,5.00000
29.57867,12.66694,13.34737,7.65737,3.79058,2.47614,5.98984,2.83114,1.69829,6.54171,4.00089,4.26272,9.93260,5.21355,5.32117,5.00000
28.90717,11.67739,13.25596,7.91765,4.18031,2.62774,6.40633,2.67048,1.83822,6.91251,3.60573,3.88154,10.41510,5.29310,4.81919,5.00000
29.53202,12.54597,13.75073,7.50345,4.23198,2.55626,6.35540,2.69174,1.78798,7.01688,2.95207,3.76608,10.33890,4.93091,4.91834,5.00000
29.24914,12.51738,13.68014,7.53677,4.30706,2.69107,6.34060,2.64757,1.90916,6.89513,2.88417,3.58621,10.08751,4.99648,4.75509,5.00000
29.76689,12.73741,14.61587,7.39747,4.19168,2.47652,6.37914,2.68611,1.80252,6.83134,3.49984,3.69813,10.11236,4.77992,4.81163,5.00000
29.09773,12.45805,13.80074,7.52878,4.10162,2.60861,6.51920,2.54885,1.88420,6.76186,3.48566,3.83279,10.07386,5.05726,4.86041,5.00000
29.54449,12.95945,14.11257,7.57804,3.92820,2.55707,6.62227,2.52467,1.78243,6.71587,3.83274,4.08287,9.96479,5.54884,5.12156,5.00000
29.94602,12.00368,13.76074,7.37710,4.05066,2.54822,6.41332,2.45187,1.81393,6.79925,3.27377,3.75458,10.18064,4.91488,4.77695,5.00000
29.66272,12.32425,13.79446,7.23253,4.01565,2.53752,6.23353,2.34296,1.71944,6.62504,3.45860,3.76455,9.78613,4.99225,4.84852,5.00000
28.94297,12.20428,13.42390,7.37012,4.07245,2.64022,6.19658,2.33790,1.79327,6.71472,3.26068,3.85874,9.76076,4.91041,4.86764,5.00000
28.75484,12.50875,13.21104,7.37836,4.12059,2.71375,6.18139,2.41767,1.79968,6.79170,3.06725,3.92479,9.75071,4.94489,4.91230,5.00000
28.46296,12.51179,13.24322,7.27698,4.01495,2.67807,6.09323,2.46335,1.77586,6.69147,2.75285,3.81701,9.54763,4.76403,4.82301,5.00000
28.82423,13.05387,13.51313,7.14315,3.84612,2.65172,6.14675,2.41579,1.73647,6.68249,2.80245,3.94037,9.79176,4.68842,4.93681,5.00000
29.22926,12.74433,13.69569,7.29871,3.78460,2.64656,6.15989,2.29381,1.79590,6.58081,2.82411,3.89841,9.59355,4.81719,4.94931,5.00000
29.45696,12.73569,14.13650,7.22732,3.63916,2.68965,6.13655,2.15541,1.82546,6.67214,2.69858,3.69738,9.62832,4.73330,4.76582,5.00000
30.08385,12.36847,13.52762,7.16104,3.81861,2.68726,6.06268,2.22411,1.88798,6.61081,2.75026,3.88144,9.49344,4.83036,5.03764,5.00000
29.29350,13.06944,13.81893,7.40409,3.96851,2.77847,6.22936,2.33832,1.78781,6.73619,2.52562,3.87972,9.73318,4.80477,5.08250,5.00000
29.90056,12.93603,12.94963,7.40874,3.91201,2.83647,6.17511,2.25024,1.85156,6.64945,2.42411,3.99622,9.50319,5.13122,5.22247,5.00000
29.75848,12.96206,13.28577,7.57168,3.71656,2.87127,6.16747,2.21240,1.94479,6.88336,2.01665,4.09481,9.70756,4.86551,5.50609,5.00000
29.85507,12.86063,13.89185,7.42421,3.76674,2.84985,6.08837,2.20939,1.95626,6.86054,1.84090,3.98046,9.46773,4.67727,5.48767,5.00000
29.36951,12.96214,13.62711,7.56890,3.71245,2.89254,6.04796,2.24596,1.98737,6.88350,1.97775,4.11392,9.36167,4.64963,5.50865,5.00000
29.40505,12.60685,13.56924,7.62857,3.85027,2.92765,6.09021,2.20324,1.95848,6.97669,1.87570,3.97854,9.33527,4.66051,5.41293,5.00000
31.00243,12.23622,13.85027,7.53705,3.76128,2.74663,6.19121,2.20005,1.92648,7.17820,2.02073,4.03005,9.84850,4.71358,5.44380,5.00000
29.52902,12.69662,13.45765,7.52106,3.92689,2.82190,6.10000,2.28534,1.92046,7.09296,1.96591,4.00073,9.53243,4.73722,5.42253,5.00000
29.57926,12.93057,13.43111,7.68940,3.79883,2.84039,6.25220,2.28442,1.95021,7.22772,1.88944,4.05686,9.70905,4.83334,5.40294,5.00000
29.78842,12.85918,13.60444,7.64933,3.76329,2.73474,6.25483,2.37530,1.88991,7.27096,2.00403,4.01727,9.76156,4.76265,5.35856,5.00000
29.67938,12.61805,13.03200,7.62009,3.67711,2.75946,6.07197,2.25017,1.93215,7.09477,2.14213,4.11298,9.68933,4.79675,5.42095,5.00000
29.79665,13.08238,13.19395,7.63472,3.59573,2.74238,6.19129,2.29118,1.86941,7.20023,2.05029,4.08659,9.81420,4.71056,5.41818,5.00000
29.98360,12.89320,13.41301,7.48807,3.64079,2.65973,6.15078,2.26986,1.90035,7.10422,2.07164,4.14176,9.66637,4.53713,5.52758,5.00000
29.25964,13.16145,13.15009,7.36742,3.62947,2.79674,5.97186,2.29108,1.91332,6.92708,1.88325,4.06210,9.37250,4.56695,5.42767,5.00000
29.43797,12.54703,12.99283,7.57362,3.60845,2.72709,6.12008,2.47779,1.82355,6.98836,1.86428,4.02987,9.35646,4.46896,5.37069,5.00000
29.40609,12.45282,12.61751,7.68677,3.57368,2.77392,6.07121,2.46156,1.91945,6.99361,1.69063,4.12115,9.33546,4.62530,5.41630,5.00000
29.53104,12.10993,12.80837,7.65698,3.76017,2.68682,6.13420,2.45714,1.81926,7.03537,2.05093,4.06181,9.44479,4.49633,5.46354,5.00000
28.85236,12.79910,12.33516,7.79296,3.70859,2.86106,6.17079,2.57408,1.88569,7.15719,1.48844,4.07546,9.50843,4.63311,5.45455,5.00000
29.91426,12.92875,12.26043,7.65019,3.61301,2.80290,6.16001,2.44118,1.87675,7.13176,1.69006,4.12474,9.69057,4.55007,5.53985,5.00000
30.07985,12.83231,11.43407,7.63394,3.52433,2.89144,6.18726,2.40672,1.96799,7.25024,1.43506,4.12508,10.00045,4.51728,5.66320,5.00000
29.70105,12.90695,11.14330,7.71742,3.51885,2.95504,6.18084,2.34603,2.00639,7.18137,1.46243,4.09425,9.66702,4.58385,5.55532,5.00000
29.85498,13.04036,10.46347,7.50177,3.48483,2.95835,6.17299,2.20892,2.00835,6.99694,1.80338,4.10129,9.70696,4.62268,5.58379,5.00000
30.36649,12.91592,10.92169,7.53845,3.67147,2.87770,6.18233,2.29555,1.91937,7.17015,1.85080,3.99783,10.08170,4.44706,5.55426,5.00000
