scorer,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000
bodyparts,nose,nose,nose,ear1,ear1,ear1,ear2,ear2,ear2,neck,neck,neck,hip1,hip1,hip1,hip2,hip2,hip2,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8706,74.85835266113281,230.84255981445312,1.0,99.42476654052734,222.3922119140625,1.0,73.9163818359375,202.47476196289062,1.0,99.22205352783203,198.27163696289062,1.0,128.94284057617188,215.2938995361328,1.0,140.2728271484375,175.33908081054688,0.9999998807907104,158.15370178222656,209.37313842773438,1.0
8707,73.02422332763672,234.3258056640625,1.0,99.25178527832031,224.13290405273438,1.0,74.1324234008789,205.0813446044922,1.0,98.78314971923828,199.83474731445312,1.0,128.56231689453125,215.31883239746094,1.0,137.68359375,176.6829376220703,1.0,158.32667541503906,208.73672485351562,1.0
8708,72.84602355957031,234.21534729003906,1.0,99.71755981445312,225.87220764160156,1.0,76.04623413085938,205.30043029785156,1.0,100.12726593017578,201.53558349609375,1.0,129.41184997558594,215.95956420898438,1.0,138.0489959716797,177.64869689941406,1.0,158.8202667236328,208.99205017089844,1.0
8709,72.13235473632812,235.78453063964844,1.0,99.63459014892578,226.1578826904297,1.0,75.9000473022461,205.50514221191406,1.0,99.84052276611328,201.63133239746094,1.0,129.40542602539062,215.5504913330078,1.0,137.20089721679688,177.3355255126953,1.0,158.94723510742188,208.76010131835938,1.0
8710,71.20591735839844,236.39984130859375,1.0,99.39527893066406,227.1088409423828,1.0,76.52547454833984,205.6225128173828,1.0,99.93506622314453,202.6414337158203,1.0,129.8170623779297,216.12673950195312,1.0,136.77317810058594,178.05245971679688,1.0,159.10101318359375,208.88629150390625,1.0
8711,71.91232299804688,236.61050415039062,1.0,99.40650939941406,230.4922637939453,1.0,75.7671890258789,207.2725830078125,1.0,99.74217224121094,204.43231201171875,1.0,130.59194946289062,217.3435821533203,1.0,136.18130493164062,179.28750610351562,1.0,159.97813415527344,209.25209045410156,1.0
8712,75.04547119140625,236.8339385986328,1.0,100.94882202148438,229.66287231445312,1.0,75.19242858886719,208.91195678710938,1.0,99.50479888916016,203.52577209472656,1.0,131.35147094726562,218.6596221923828,1.0,136.31002807617188,178.57937622070312,1.0,159.87091064453125,209.2904052734375,1.0
8713,79.46995544433594,243.1105499267578,1.0,103.73504638671875,229.91807556152344,1.0,76.14490509033203,214.11021423339844,1.0,99.46739196777344,205.8214569091797,1.0,132.6049346923828,218.47625732421875,1.0,134.25320434570312,176.8084716796875,1.0,160.74473571777344,207.36538696289062,1.0
8714,82.56063079833984,247.99050903320312,1.0,105.72257232666016,230.8820343017578,1.0,76.26448822021484,216.51287841796875,1.0,100.48657989501953,207.3661651611328,1.0,133.4519805908203,221.2509002685547,1.0,135.11790466308594,178.1704864501953,1.0,161.7234344482422,207.59103393554688,1.0
8715,81.73458862304688,249.25885009765625,1.0,107.07640075683594,234.96629333496094,1.0,78.17668914794922,218.23471069335938,1.0,101.89098358154297,210.23095703125,1.0,135.43801879882812,221.55078125,1.0,134.49253845214844,180.54290771484375,1.0,164.6770477294922,208.1033477783203,1.0
8716,81.86803436279297,248.15440368652344,1.0,107.93470764160156,234.30743408203125,1.0,80.29468536376953,217.94393920898438,1.0,103.26878356933594,209.5962677001953,1.0,136.5722198486328,220.77743530273438,1.0,135.30145263671875,179.91552734375,1.0,164.95372009277344,207.70809936523438,1.0
8717,82.15396118164062,247.96060180664062,1.0,107.2959213256836,233.10812377929688,1.0,81.7975845336914,219.0426025390625,1.0,103.21549224853516,209.84854125976562,1.0,137.19287109375,220.61859130859375,1.0,134.82107543945312,180.09483337402344,1.0,165.01136779785156,207.69569396972656,1.0
8718,83.88794708251953,248.47341918945312,1.0,107.38992309570312,232.72386169433594,1.0,82.26520538330078,221.08030700683594,1.0,103.16661834716797,209.705810546875,1.0,137.15846252441406,220.53045654296875,1.0,134.96041870117188,179.9651641845703,1.0,164.8972930908203,207.6354522705078,1.0
8719,83.0804214477539,249.02273559570312,1.0,106.3821029663086,234.01637268066406,1.0,81.59371185302734,222.3382110595703,1.0,102.26917266845703,210.9427947998047,1.0,137.0176544189453,220.7998046875,1.0,133.70396423339844,180.44662475585938,1.0,164.80990600585938,207.48831176757812,1.0
8720,82.36940002441406,247.49847412109375,1.0,103.81581115722656,239.3222198486328,1.0,79.4552230834961,225.697509765625,1.0,101.38232421875,214.5274200439453,1.0,138.5601806640625,221.77816772460938,1.0,131.6266326904297,180.95721435546875,1.0,165.17300415039062,207.01467895507812,1.0
8721,80.42613220214844,249.66983032226562,1.0,102.42373657226562,246.18414306640625,1.0,76.84996795654297,229.2300262451172,1.0,101.05904388427734,219.3002166748047,1.0,140.0811004638672,222.54705810546875,1.0,130.09844970703125,182.80442810058594,1.0,166.43226623535156,205.96469116210938,1.0
8722,79.3477554321289,250.7410430908203,1.0,97.32512664794922,250.32798767089844,1.0,75.02800750732422,233.6195831298828,1.0,97.95872497558594,222.0880126953125,1.0,139.9364471435547,223.90821838378906,1.0,129.3370361328125,184.2869110107422,0.9999998807907104,167.89222717285156,205.73289489746094,1.0
8723,78.72130584716797,254.5941162109375,1.0,96.98918914794922,253.2967987060547,1.0,73.89424896240234,238.49925231933594,1.0,97.0580825805664,225.41818237304688,1.0,139.05816650390625,225.28936767578125,1.0,128.7727508544922,185.689208984375,0.9999997615814209,168.3953857421875,206.10211181640625,1.0
8724,77.94380950927734,255.41201782226562,1.0,96.53864288330078,254.94625854492188,1.0,73.744873046875,238.83493041992188,1.0,96.9172134399414,227.46839904785156,1.0,139.46888732910156,226.31629943847656,1.0,129.7142791748047,186.93951416015625,1.0,170.48519897460938,205.9003448486328,1.0
8725,76.88568878173828,251.42547607421875,1.0,94.54706573486328,255.98382568359375,1.0,71.2567367553711,240.69964599609375,1.0,98.03182983398438,229.62115478515625,1.0,140.6392364501953,226.19345092773438,1.0,129.79554748535156,187.79217529296875,1.0,172.637939453125,204.7703399658203,1.0
8726,76.80265808105469,255.37872314453125,1.0,94.34127044677734,258.3285217285156,1.0,70.8149642944336,242.72052001953125,1.0,96.61864471435547,230.45054626464844,1.0,140.0439910888672,226.54055786132812,1.0,129.11004638671875,187.877197265625,1.0,172.55276489257812,204.13583374023438,1.0
8727,77.60336303710938,259.966796875,1.0,94.45480346679688,259.0755920410156,1.0,70.56269073486328,244.94769287109375,1.0,95.92543029785156,231.94375610351562,1.0,139.6270751953125,226.7579345703125,1.0,128.5972900390625,187.99465942382812,1.0,172.51185607910156,203.82232666015625,1.0
8728,75.51307678222656,264.39312744140625,1.0,94.80620574951172,261.50164794921875,1.0,71.2945785522461,246.04942321777344,1.0,94.4134292602539,235.494384765625,1.0,140.29042053222656,227.80673217773438,1.0,128.04971313476562,188.3489990234375,0.9999998807907104,172.2370147705078,203.92257690429688,1.0
8729,77.22333526611328,263.832763671875,1.0,95.36909484863281,261.7024230957031,1.0,70.83045959472656,247.20205688476562,1.0,94.4792251586914,235.95399475097656,1.0,139.717529296875,227.0430908203125,1.0,128.07522583007812,188.58045959472656,0.9999998807907104,171.97213745117188,203.87367248535156,1.0
8730,77.94451904296875,263.3355712890625,1.0,95.09009552001953,261.63153076171875,1.0,70.57627868652344,247.49667358398438,1.0,94.70124816894531,236.36114501953125,1.0,140.83160400390625,228.59217834472656,1.0,128.57899475097656,189.70907592773438,0.9999998807907104,171.26365661621094,204.78915405273438,1.0
8731,78.07747650146484,266.42974853515625,1.0,95.92613983154297,261.8714294433594,1.0,71.941650390625,247.73423767089844,1.0,94.633056640625,236.4170684814453,1.0,141.13116455078125,228.26512145996094,1.0,128.54685974121094,189.77719116210938,0.9999998807907104,172.44032287597656,204.20191955566406,1.0
8732,77.17936706542969,267.16094970703125,1.0,96.03099822998047,262.1617431640625,1.0,71.90757751464844,247.81309509277344,1.0,94.64868927001953,236.5094451904297,1.0,141.14810180664062,228.08566284179688,1.0,128.3694610595703,189.47866821289062,0.9999998807907104,172.5724334716797,204.12184143066406,1.0
8733,74.47637176513672,269.55181884765625,1.0,96.10526275634766,262.86383056640625,1.0,72.3995361328125,247.13796997070312,1.0,94.88420104980469,236.36859130859375,1.0,141.2103271484375,228.12374877929688,1.0,128.37490844726562,189.55332946777344,0.9999998807907104,172.85752868652344,203.9900360107422,1.0
8734,75.5875015258789,267.8677673339844,1.0,96.18946075439453,262.7517395019531,1.0,72.0540771484375,246.97816467285156,1.0,94.8008041381836,236.43179321289062,1.0,141.48092651367188,228.0509796142578,1.0,128.53721618652344,189.66339111328125,1.0,172.6540985107422,205.6165008544922,1.0
8735,77.06986236572266,265.15625,1.0,96.34447479248047,262.4685974121094,1.0,71.78958129882812,247.15447998046875,1.0,95.305908203125,236.29000854492188,1.0,141.61257934570312,227.9465789794922,1.0,128.50192260742188,189.99099731445312,1.0,172.67413330078125,205.67306518554688,1.0
8736,78.42799377441406,260.3734436035156,1.0,96.32747650146484,261.3730163574219,1.0,70.45899963378906,245.7533721923828,1.0,97.55451965332031,232.64093017578125,1.0,141.35118103027344,227.15493774414062,1.0,128.89231872558594,190.30630493164062,1.0,172.78965759277344,205.58615112304688,1.0
8737,76.4755859375,254.88104248046875,1.0,96.02580261230469,259.2591857910156,1.0,69.91343688964844,243.52899169921875,1.0,98.34207153320312,231.4231719970703,1.0,142.47320556640625,227.88938903808594,1.0,129.44973754882812,190.82437133789062,1.0,173.23028564453125,205.60870361328125,1.0
8738,75.79064178466797,252.338623046875,1.0,96.69430541992188,257.5684814453125,1.0,70.20729064941406,240.99853515625,1.0,99.06988525390625,230.50848388671875,1.0,143.0106201171875,227.8017120361328,1.0,130.12875366210938,191.64227294921875,1.0,173.40830993652344,205.38809204101562,1.0
8739,74.67830657958984,248.89878845214844,1.0,97.11498260498047,256.5228271484375,1.0,70.255126953125,237.29115295410156,1.0,98.94025421142578,229.2357635498047,1.0,142.26246643066406,228.19863891601562,1.0,129.57131958007812,191.81541442871094,1.0,172.97523498535156,205.80288696289062,1.0
8740,77.77189636230469,247.16871643066406,1.0,97.84270477294922,255.626708984375,1.0,71.11177062988281,234.00440979003906,1.0,100.29449462890625,228.1731719970703,1.0,142.36892700195312,227.57667541503906,1.0,130.90634155273438,192.25662231445312,1.0,173.13966369628906,205.7006378173828,1.0
8741,80.68897247314453,246.14027404785156,1.0,98.5292739868164,254.71951293945312,1.0,74.10454559326172,232.02879333496094,1.0,101.97180938720703,227.21826171875,1.0,142.63357543945312,227.64476013183594,1.0,131.08399963378906,192.54933166503906,1.0,173.31103515625,205.94834899902344,1.0
8742,81.9898681640625,245.8316650390625,1.0,98.44567108154297,254.25306701660156,1.0,75.69208526611328,231.14959716796875,1.0,103.66880798339844,226.40098571777344,1.0,142.96922302246094,226.82745361328125,1.0,132.14508056640625,192.2174835205078,1.0,173.57330322265625,205.763671875,1.0
8743,83.37338256835938,244.8558349609375,1.0,99.27932739257812,253.8863983154297,1.0,77.24628448486328,229.788818359375,1.0,105.36077880859375,227.64418029785156,1.0,143.19361877441406,226.75424194335938,1.0,132.31097412109375,192.22068786621094,1.0,173.71826171875,205.9000701904297,1.0
8744,83.87883758544922,243.8418731689453,1.0,99.09614562988281,253.5381317138672,1.0,78.1290054321289,228.87925720214844,1.0,105.78684997558594,226.98272705078125,1.0,142.973388671875,226.94210815429688,1.0,132.7995147705078,191.9031219482422,1.0,173.68353271484375,206.41943359375,1.0
8745,83.41851806640625,243.92091369628906,1.0,101.01398468017578,252.233642578125,1.0,79.84930419921875,227.8938446044922,1.0,106.00076293945312,224.6009521484375,1.0,143.76708984375,226.91796875,1.0,132.60226440429688,191.76370239257812,1.0,173.62405395507812,206.3895721435547,1.0
8746,82.57740020751953,244.94427490234375,1.0,102.61500549316406,251.1751251220703,1.0,80.06437683105469,228.33412170410156,1.0,106.39574432373047,224.14453125,1.0,143.3475341796875,227.40902709960938,1.0,132.91546630859375,191.5407257080078,1.0,173.7300262451172,206.50396728515625,1.0
8747,82.91234588623047,244.8594512939453,1.0,102.57266998291016,250.90541076660156,1.0,79.63912200927734,228.2593994140625,1.0,106.32707977294922,224.01087951660156,1.0,142.595703125,226.46728515625,1.0,132.89398193359375,191.52976989746094,1.0,173.7991943359375,206.46884155273438,1.0
8748,79.5016098022461,248.53077697753906,1.0,103.24369049072266,250.9542999267578,1.0,80.70445251464844,228.1260986328125,1.0,105.70711517333984,223.66513061523438,1.0,143.78042602539062,227.29405212402344,1.0,132.90281677246094,191.1788330078125,1.0,173.62908935546875,206.36976623535156,1.0
8749,80.60209655761719,246.93492126464844,1.0,103.19416046142578,251.18759155273438,1.0,80.89533233642578,227.90386962890625,1.0,106.07303619384766,223.6807861328125,1.0,144.00717163085938,227.05699157714844,1.0,133.05892944335938,191.23826599121094,1.0,173.54263305664062,206.28549194335938,1.0
8750,78.86273193359375,248.052734375,1.0,103.08556365966797,251.51687622070312,1.0,81.85546875,227.5277557373047,1.0,106.11109161376953,223.93687438964844,1.0,142.61630249023438,226.39956665039062,1.0,132.89022827148438,191.24893188476562,1.0,173.64378356933594,206.26748657226562,1.0
8751,80.59481811523438,246.1829376220703,1.0,102.60960388183594,251.72499084472656,1.0,81.55329132080078,227.71871948242188,1.0,106.51212310791016,224.1717529296875,1.0,144.1685333251953,226.91944885253906,1.0,132.84158325195312,191.27694702148438,1.0,173.56056213378906,206.32688903808594,1.0
8752,81.4102554321289,245.37551879882812,1.0,103.26822662353516,251.00271606445312,1.0,81.46984100341797,227.2481689453125,1.0,106.61829376220703,223.8040008544922,1.0,143.002685546875,226.288330078125,1.0,133.2199249267578,191.29470825195312,1.0,173.61358642578125,206.31231689453125,1.0
8753,81.0974349975586,245.89918518066406,1.0,103.26001739501953,251.07821655273438,1.0,81.64551544189453,227.47933959960938,1.0,106.54873657226562,223.9482879638672,1.0,142.86544799804688,226.39480590820312,1.0,133.08966064453125,191.28883361816406,1.0,173.55491638183594,206.3146514892578,1.0
8754,80.18598175048828,246.76071166992188,1.0,103.80487060546875,250.7802276611328,1.0,82.03667449951172,227.86158752441406,1.0,106.78433990478516,223.79420471191406,1.0,143.11163330078125,226.38973999023438,1.0,133.2805633544922,191.209228515625,1.0,173.76893615722656,206.33953857421875,1.0
8755,79.8924331665039,246.87953186035156,1.0,103.49201965332031,250.99302673339844,1.0,81.98283386230469,227.93028259277344,1.0,106.64878845214844,223.94091796875,1.0,143.06256103515625,226.47488403320312,1.0,133.03341674804688,191.13658142089844,1.0,173.69631958007812,206.37486267089844,1.0
8756,81.11345672607422,245.87698364257812,1.0,103.55674743652344,250.74365234375,1.0,81.89656829833984,227.78915405273438,1.0,106.87156677246094,223.76171875,1.0,143.06080627441406,226.42984008789062,1.0,133.0538330078125,191.12515258789062,1.0,173.5402374267578,206.3829345703125,1.0
8757,81.3290786743164,245.3932342529297,1.0,103.45927429199219,250.8063507080078,1.0,81.89183807373047,227.7959442138672,1.0,106.83041381835938,223.76144409179688,1.0,142.96026611328125,226.49578857421875,1.0,133.14788818359375,191.0435333251953,1.0,173.47650146484375,206.42034912109375,1.0
8758,81.60671997070312,245.1207733154297,1.0,103.47480010986328,250.85523986816406,1.0,81.82549285888672,227.86012268066406,1.0,106.8265151977539,223.7988739013672,1.0,143.02035522460938,226.4541473388672,1.0,133.12794494628906,191.05307006835938,1.0,173.45326232910156,206.3734588623047,1.0
8759,81.88871002197266,244.42251586914062,1.0,103.22447967529297,250.6830596923828,1.0,81.92797088623047,227.75119018554688,1.0,106.74810028076172,223.75021362304688,1.0,143.05596923828125,226.3201141357422,1.0,133.1474151611328,191.15505981445312,1.0,173.3956756591797,206.27151489257812,1.0
8760,82.54429626464844,243.94480895996094,1.0,102.73941802978516,250.68899536132812,1.0,81.37581634521484,227.27670288085938,1.0,106.69766235351562,224.07839965820312,1.0,142.6307830810547,226.26126098632812,1.0,132.91355895996094,191.2438201904297,1.0,173.56251525878906,206.43081665039062,1.0
8761,82.70573425292969,243.97125244140625,1.0,102.86988830566406,250.65139770507812,1.0,81.26502990722656,227.3668670654297,1.0,106.5463638305664,223.9258270263672,1.0,142.7689971923828,226.25820922851562,1.0,133.239501953125,191.19659423828125,1.0,173.64767456054688,206.4351806640625,1.0
8762,84.42561340332031,242.83436584472656,1.0,102.58576202392578,250.60421752929688,1.0,80.18667602539062,227.5161895751953,1.0,106.37608337402344,223.8579559326172,1.0,142.96237182617188,227.50302124023438,1.0,133.31703186035156,191.5106201171875,1.0,173.3970489501953,206.70863342285156,1.0
8763,84.63923645019531,242.01202392578125,1.0,103.42708587646484,248.39845275878906,1.0,81.23194122314453,226.88026428222656,1.0,106.87481689453125,222.77633666992188,1.0,143.71519470214844,228.19403076171875,1.0,134.3972930908203,191.55783081054688,1.0,173.2176055908203,206.9811553955078,1.0
8764,83.11387634277344,242.26707458496094,1.0,103.0971908569336,247.67132568359375,1.0,80.60625457763672,226.63430786132812,1.0,105.90354919433594,222.27212524414062,1.0,143.65481567382812,227.25253295898438,1.0,133.9507293701172,191.01197814941406,1.0,173.30484008789062,206.725341796875,1.0
8765,80.85016632080078,249.41781616210938,1.0,103.41390991210938,251.06259155273438,1.0,78.9854965209961,229.479248046875,1.0,105.45629119873047,223.42015075683594,1.0,142.8403778076172,226.6029510498047,1.0,134.5372314453125,191.86427307128906,0.9999998807907104,174.59010314941406,206.2193603515625,1.0
8766,86.55793762207031,257.2923889160156,1.0,108.09835052490234,250.0643310546875,1.0,81.34786224365234,233.77908325195312,1.0,105.27159881591797,225.27587890625,1.0,143.6453857421875,226.9863739013672,1.0,135.5206298828125,191.85667419433594,0.9999997615814209,175.01763916015625,206.18035888671875,1.0
8767,90.40668487548828,260.07122802734375,1.0,109.64933013916016,251.30032348632812,1.0,82.62805938720703,238.43801879882812,1.0,105.62117004394531,226.51620483398438,1.0,143.92735290527344,226.4546661376953,1.0,135.0064239501953,191.60003662109375,0.9999998807907104,174.72499084472656,205.65884399414062,1.0
8768,91.76071166992188,262.6907958984375,1.0,110.81788635253906,250.0358428955078,1.0,83.51367950439453,238.7568359375,1.0,105.8333511352539,226.203125,1.0,143.8272247314453,226.40184020996094,1.0,135.04469299316406,191.41262817382812,0.9999998807907104,174.44847106933594,205.68972778320312,1.0
8769,88.97109985351562,266.3099060058594,1.0,110.48064422607422,252.13421630859375,1.0,82.48318481445312,240.55850219726562,1.0,105.21186065673828,227.67413330078125,1.0,143.6101837158203,226.597412109375,1.0,134.74118041992188,191.08470153808594,0.9999998807907104,174.06591796875,205.68582153320312,1.0
8770,88.82106018066406,266.43145751953125,1.0,111.05293273925781,253.19635009765625,1.0,82.31895446777344,241.8061065673828,1.0,105.7259521484375,228.67657470703125,1.0,143.88803100585938,226.27584838867188,1.0,133.87887573242188,191.1013641357422,0.9999998807907104,174.22198486328125,205.37147521972656,1.0
8771,92.53267669677734,269.09210205078125,1.0,111.4640121459961,254.77735900878906,1.0,82.56150817871094,244.90550231933594,1.0,105.55740356445312,230.14027404785156,1.0,144.17820739746094,227.70359802246094,1.0,133.3273162841797,191.2688751220703,1.0,173.95079040527344,205.49481201171875,1.0
8772,91.75592803955078,271.4440612792969,1.0,111.6407470703125,254.65367126464844,1.0,83.03699493408203,245.01162719726562,1.0,105.33840942382812,230.6256866455078,1.0,143.88772583007812,227.88880920410156,1.0,132.61102294921875,191.1732940673828,1.0,174.1055145263672,205.51971435546875,1.0
8773,91.65816497802734,270.6739501953125,1.0,111.5250473022461,254.4753875732422,1.0,82.53321838378906,244.7275848388672,1.0,105.21588897705078,230.5064239501953,1.0,144.0504150390625,227.81289672851562,1.0,132.3970184326172,190.9971160888672,0.9999998807907104,173.83811950683594,205.35687255859375,1.0
8774,92.4833755493164,270.12054443359375,1.0,111.7814712524414,255.06185913085938,1.0,82.93466186523438,245.37905883789062,1.0,105.71398162841797,230.81019592285156,1.0,144.0566864013672,227.59019470214844,1.0,132.74551391601562,191.53665161132812,0.9999998807907104,174.3561553955078,205.34568786621094,1.0
8775,92.4314956665039,269.17578125,1.0,112.11233520507812,255.14414978027344,1.0,82.83927917480469,245.2606658935547,1.0,105.8807144165039,230.73704528808594,1.0,144.2052764892578,227.4929962158203,1.0,132.87892150878906,191.53550720214844,0.9999998807907104,174.15101623535156,205.14859008789062,1.0
8776,93.12290954589844,268.24951171875,1.0,112.43435668945312,255.07359313964844,1.0,82.9859848022461,245.17127990722656,1.0,105.81267547607422,230.73269653320312,1.0,144.03466796875,227.4901885986328,1.0,132.90126037597656,191.46240234375,0.9999998807907104,174.03233337402344,205.20904541015625,1.0
8777,93.55352020263672,267.80499267578125,1.0,112.6743392944336,254.50428771972656,1.0,83.21250915527344,244.7582550048828,1.0,106.07588958740234,230.30628967285156,1.0,144.26663208007812,227.3426513671875,1.0,133.17457580566406,191.50875854492188,0.9999998807907104,174.0431365966797,205.23223876953125,1.0
8778,93.84906768798828,268.2581481933594,1.0,112.84015655517578,253.81459045410156,1.0,83.45278930664062,244.63467407226562,1.0,106.2749252319336,230.16525268554688,1.0,143.52346801757812,226.011962890625,1.0,133.34378051757812,191.42713928222656,0.9999998807907104,174.0281219482422,205.22317504882812,1.0
8779,94.1248550415039,267.8905029296875,1.0,112.935546875,253.5907440185547,1.0,83.51470947265625,244.49461364746094,1.0,106.32901000976562,229.99203491210938,1.0,144.25494384765625,227.2495574951172,1.0,133.39698791503906,191.47279357910156,0.9999998807907104,174.07785034179688,205.2793731689453,1.0
8780,94.27623748779297,267.9071044921875,1.0,113.14533996582031,253.58425903320312,1.0,83.6113052368164,244.37574768066406,1.0,106.41886138916016,230.082275390625,1.0,143.56333923339844,226.09115600585938,1.0,133.40623474121094,191.51429748535156,0.9999998807907104,174.04339599609375,205.18499755859375,1.0
8781,93.96846008300781,268.365478515625,1.0,112.96630096435547,253.9234161376953,1.0,83.35629272460938,244.7025146484375,1.0,106.17402648925781,230.2726593017578,1.0,144.2856903076172,227.28143310546875,1.0,133.2159423828125,191.3978729248047,0.9999998807907104,174.04710388183594,205.18270874023438,1.0
8782,93.99938201904297,267.8200988769531,1.0,112.96414184570312,254.52883911132812,1.0,83.2812271118164,245.07534790039062,1.0,106.04129028320312,230.5411834716797,1.0,144.009521484375,227.3962860107422,1.0,133.08128356933594,191.46446228027344,0.9999998807907104,174.0699920654297,205.2609100341797,1.0
8783,93.50244140625,267.6706237792969,1.0,112.56391906738281,254.59217834472656,1.0,83.06188201904297,244.8920135498047,1.0,105.98534393310547,230.43235778808594,1.0,144.01223754882812,227.4808807373047,1.0,133.03732299804688,191.43502807617188,0.9999998807907104,174.1433868408203,205.3238525390625,1.0
8784,92.77313995361328,269.577392578125,1.0,112.07742309570312,254.294189453125,1.0,83.30745697021484,244.82635498046875,1.0,105.83734893798828,230.43869018554688,1.0,143.94085693359375,227.53359985351562,1.0,132.9362030029297,191.1598358154297,0.9999998807907104,173.8323211669922,205.39866638183594,1.0
8785,93.15678405761719,268.3060607910156,1.0,112.44636535644531,254.28736877441406,1.0,83.23854064941406,244.7854461669922,1.0,106.07511138916016,230.37171936035156,1.0,144.2603302001953,227.52386474609375,1.0,133.37791442871094,191.2992401123047,0.9999998807907104,173.79396057128906,205.37950134277344,1.0
8786,92.74970245361328,268.3631591796875,1.0,112.25019073486328,254.40884399414062,1.0,82.94092559814453,244.90475463867188,1.0,105.76923370361328,230.5041046142578,1.0,143.88792419433594,227.45187377929688,1.0,133.0846710205078,191.37379455566406,0.9999998807907104,173.79412841796875,205.3600311279297,1.0
8787,92.72074127197266,267.2432861328125,1.0,112.75292205810547,254.4484405517578,1.0,83.20259094238281,244.57333374023438,1.0,106.08079528808594,230.4943389892578,1.0,143.43038940429688,226.34292602539062,1.0,133.24514770507812,191.44894409179688,0.9999998807907104,173.74215698242188,205.3248748779297,1.0
8788,91.85797882080078,266.67877197265625,1.0,112.6789779663086,254.74606323242188,1.0,83.12408447265625,244.5491485595703,1.0,106.02113342285156,230.50950622558594,1.0,143.36380004882812,226.41770935058594,1.0,133.1886444091797,191.49673461914062,1.0,173.751220703125,205.33758544921875,1.0
8789,90.67701721191406,266.42620849609375,1.0,112.19306945800781,255.04298400878906,1.0,82.93707275390625,244.2735137939453,1.0,106.06521606445312,230.3754119873047,1.0,144.09429931640625,227.53941345214844,1.0,133.3218536376953,191.6143798828125,0.9999998807907104,173.78933715820312,205.3193359375,1.0
8790,85.93840789794922,265.9467468261719,1.0,110.17115020751953,254.53628540039062,1.0,83.0153579711914,241.21652221679688,1.0,106.56594848632812,229.05990600585938,1.0,143.79702758789062,226.55824279785156,1.0,134.01388549804688,191.47683715820312,0.9999998807907104,174.46990966796875,205.5043487548828,1.0
8791,84.5610580444336,265.4097595214844,1.0,109.4998779296875,252.79989624023438,1.0,83.10340118408203,238.98196411132812,1.0,106.41647338867188,227.91419982910156,1.0,144.1967010498047,226.5341339111328,1.0,134.64572143554688,191.45382690429688,0.9999998807907104,174.822509765625,205.60540771484375,1.0
8792,82.56912231445312,265.64288330078125,1.0,107.79544830322266,253.26661682128906,1.0,81.41963195800781,239.72064208984375,1.0,105.3796157836914,228.48265075683594,1.0,143.10235595703125,226.17115783691406,1.0,133.93739318847656,191.3088836669922,0.9999998807907104,174.1728515625,205.60887145996094,1.0
8793,79.10269165039062,263.1539611816406,1.0,104.69528198242188,256.687255859375,1.0,79.17170715332031,240.9722900390625,1.0,104.03302764892578,229.7318115234375,1.0,144.03675842285156,227.39369201660156,1.0,133.17733764648438,191.73423767089844,0.9999998807907104,174.66671752929688,205.4542236328125,1.0
8794,78.28355407714844,264.02783203125,1.0,102.76350402832031,258.14154052734375,1.0,76.57241821289062,242.166015625,1.0,101.92048645019531,230.99166870117188,1.0,143.8475341796875,228.06625366210938,1.0,131.8227996826172,191.9714813232422,1.0,174.3297882080078,205.54457092285156,1.0
8795,78.45272827148438,265.5581359863281,1.0,102.24625396728516,260.1991271972656,1.0,75.94635009765625,243.23992919921875,1.0,100.93729400634766,233.15383911132812,1.0,144.00387573242188,228.26605224609375,1.0,131.23028564453125,191.8799285888672,1.0,174.4154052734375,205.50709533691406,1.0
8796,76.25045776367188,268.5522155761719,1.0,100.87890625,261.7179870605469,1.0,75.052734375,244.16151428222656,1.0,100.37974548339844,233.91917419433594,1.0,143.53834533691406,228.86322021484375,1.0,130.42303466796875,191.9350128173828,1.0,173.61546325683594,205.94175720214844,1.0
8797,74.97269439697266,270.26763916015625,1.0,100.38927459716797,262.0743408203125,1.0,74.44353485107422,244.48516845703125,1.0,99.92164611816406,233.8182373046875,1.0,143.44412231445312,229.02743530273438,1.0,130.07974243164062,191.97158813476562,1.0,173.5649871826172,205.97686767578125,1.0
